,B:suspect,B:victim,B:concept,B:object,B:none,C:human,C:object,C:none,C:concept,F:murderer,F:victim,F:object,F:concept
647,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
648,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
649,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
650,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
651,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
652,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
653,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
654,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
655,-0.4903931,0.041861515,0.26460138,-0.34395766,0.1370581,0.25951225,-0.39387065,-0.08749873,-0.089401126,-0.45846957,-0.3305661,-0.36752284,0.71120787
656,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
657,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
658,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
659,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
660,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
661,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
662,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
663,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
664,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
665,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
666,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
667,0.5299032,-0.0755197,0.11780917,-0.30508393,-0.48142937,0.5033087,-0.2134998,-0.558363,0.37132743,0.45203826,0.3250787,-0.25908202,0.83319616
668,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
669,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
670,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
671,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
672,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
673,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
674,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
675,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
676,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
677,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
678,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
679,-0.07762389,-0.26093227,0.43073517,-0.36299002,0.0029598325,0.28850538,-0.18109891,-0.2628244,0.2851686,-0.23460072,0.5590127,-0.2347422,1.380693
680,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
681,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
682,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
683,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
684,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
685,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
686,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
687,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
688,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
689,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
690,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
691,-0.10836583,-0.03330556,0.8318633,-0.20733254,-0.26453954,0.19828606,-0.27469084,-0.2689286,0.84739316,-0.112859674,0.5403926,-0.4857634,1.6922078
692,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
693,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
694,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
695,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
696,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
697,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
698,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
699,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
700,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
701,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
702,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
703,0.38713732,-0.31167895,-0.004362829,-0.40708053,-0.35517174,0.43921548,-0.361237,-0.299367,0.27038738,0.32167253,0.18577577,-0.4182787,0.3491527
704,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
705,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
706,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
707,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
708,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
709,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
710,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
711,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
712,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
713,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
714,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
715,0.105713114,-0.03064825,0.6513474,-0.3731448,-0.18014275,0.30235934,-0.22443998,-0.22400019,0.57904315,-0.2668537,0.56043065,-0.32329616,1.609439
716,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
717,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
718,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
719,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
720,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
721,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
722,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
723,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
724,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
725,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
726,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
727,0.59843034,-0.31613636,-0.17011338,-0.33062539,-0.31605685,0.55123836,-0.6100338,-0.048344858,-0.2349498,0.07787617,0.5765975,-0.665028,-0.16581978
728,0.059115198,-0.016742844,-0.26828462,-0.32932246,0.19907112,0.38310695,-0.30809763,-0.45529172,-0.19862041,0.24563216,-0.9282097,0.10370827,0.016308144
729,0.9918785,-0.23713167,0.15341923,-0.13981198,-0.7493574,0.930014,0.25640056,-0.26922372,0.6478113,1.1012323,-0.15752146,0.23056822,-0.056357868
730,0.9201007,-0.53478163,-0.3589244,-0.39211383,-0.56876254,0.6092967,-0.583,-0.22529191,-0.1360142,0.8484573,-0.64677703,-0.50990385,-0.4346353
731,0.3740195,-0.1555492,-0.2556758,-0.19539289,-0.2703077,0.57490444,-0.5351432,0.12293296,-0.058351845,0.673994,-0.9533142,-0.041010585,-0.23536703
732,1.0054979,-0.34361115,-0.14501709,0.027192432,-0.42291358,0.8656016,-0.11598126,-0.08995967,-0.45471403,0.9059183,-0.30345887,-0.01836741,0.24029727
733,0.23542985,0.07249491,0.6118898,-0.28745732,-0.19904505,0.25930935,-0.42143238,-0.13719252,0.5764946,0.22278355,0.1786842,-0.47082478,0.8727555
734,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
735,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
736,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
737,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
738,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
739,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
740,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
741,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
742,0.27227572,0.057031874,-0.3583073,-0.32948273,-0.1658089,0.43305743,-0.5983259,-0.17571099,-0.049290087,0.13776328,-0.55733466,-0.34148386,0.34574637
743,-0.18491642,-0.41408864,-0.47445053,-0.29378217,0.45301452,0.48163974,-0.14312238,-0.12587716,-0.43640494,-0.44578284,0.8708064,-0.5497484,-0.34558287
744,-0.18491642,-0.41408864,-0.47445053,-0.29378217,0.45301452,0.48163974,-0.14312238,-0.12587716,-0.43640494,-0.44578284,0.8708064,-0.5497484,-0.34558287
745,-0.18491642,-0.41408864,-0.47445053,-0.29378217,0.45301452,0.48163974,-0.14312238,-0.12587716,-0.43640494,-0.44578284,0.8708064,-0.5497484,-0.34558287
746,-0.18491642,-0.41408864,-0.47445053,-0.29378217,0.45301452,0.48163974,-0.14312238,-0.12587716,-0.43640494,-0.44578284,0.8708064,-0.5497484,-0.34558287
747,-0.18491642,-0.41408864,-0.47445053,-0.29378217,0.45301452,0.48163974,-0.14312238,-0.12587716,-0.43640494,-0.44578284,0.8708064,-0.5497484,-0.34558287
748,-0.7190975,-0.49298966,-0.19134276,-0.124085665,0.8645543,-0.27520204,-0.109201,0.38622892,-0.37946826,-1.2843653,0.93184394,0.16221838,-0.6007209
749,-0.7190975,-0.49298966,-0.19134276,-0.124085665,0.8645543,-0.27520204,-0.109201,0.38622892,-0.37946826,-1.2843653,0.93184394,0.16221838,-0.6007209
750,-0.7190975,-0.49298966,-0.19134276,-0.124085665,0.8645543,-0.27520204,-0.109201,0.38622892,-0.37946826,-1.2843653,0.93184394,0.16221838,-0.6007209
751,-0.7190975,-0.49298966,-0.19134276,-0.124085665,0.8645543,-0.27520204,-0.109201,0.38622892,-0.37946826,-1.2843653,0.93184394,0.16221838,-0.6007209
752,-0.7190975,-0.49298966,-0.19134276,-0.124085665,0.8645543,-0.27520204,-0.109201,0.38622892,-0.37946826,-1.2843653,0.93184394,0.16221838,-0.6007209
753,0.4269563,-0.22376285,-0.37232268,-0.3106116,-0.18246825,0.37950557,-0.66960216,-0.062187664,-0.4768276,0.47446868,-0.3717642,-0.8129082,-0.5849843
754,0.25426444,-0.2938327,-0.56701845,-0.43088594,-0.23297483,0.32717085,-0.43496323,-0.07733578,-0.34504974,0.0886605,0.45962498,-0.37477404,-0.3115432
755,0.25426444,-0.2938327,-0.56701845,-0.43088594,-0.23297483,0.32717085,-0.43496323,-0.07733578,-0.34504974,0.0886605,0.45962498,-0.37477404,-0.3115432
756,0.25426444,-0.2938327,-0.56701845,-0.43088594,-0.23297483,0.32717085,-0.43496323,-0.07733578,-0.34504974,0.0886605,0.45962498,-0.37477404,-0.3115432
757,0.25426444,-0.2938327,-0.56701845,-0.43088594,-0.23297483,0.32717085,-0.43496323,-0.07733578,-0.34504974,0.0886605,0.45962498,-0.37477404,-0.3115432
758,0.25426444,-0.2938327,-0.56701845,-0.43088594,-0.23297483,0.32717085,-0.43496323,-0.07733578,-0.34504974,0.0886605,0.45962498,-0.37477404,-0.3115432
759,0.07876978,-0.24480642,-0.5294206,-0.14319383,-0.03966924,0.29614806,0.060653232,-0.18606326,-0.5579221,0.004671943,0.7210107,-0.26608273,-0.59742343
760,0.07876978,-0.24480642,-0.5294206,-0.14319383,-0.03966924,0.29614806,0.060653232,-0.18606326,-0.5579221,0.004671943,0.7210107,-0.26608273,-0.59742343
761,0.07876978,-0.24480642,-0.5294206,-0.14319383,-0.03966924,0.29614806,0.060653232,-0.18606326,-0.5579221,0.004671943,0.7210107,-0.26608273,-0.59742343
762,0.07876978,-0.24480642,-0.5294206,-0.14319383,-0.03966924,0.29614806,0.060653232,-0.18606326,-0.5579221,0.004671943,0.7210107,-0.26608273,-0.59742343
763,0.07876978,-0.24480642,-0.5294206,-0.14319383,-0.03966924,0.29614806,0.060653232,-0.18606326,-0.5579221,0.004671943,0.7210107,-0.26608273,-0.59742343
764,-0.723504,0.023716632,0.79869854,-0.11246231,0.26096964,-0.5732142,-0.50270194,0.14749126,-0.13280776,-0.7727861,0.10837031,-0.43668288,1.3090461
765,-0.723504,0.023716632,0.79869854,-0.11246231,0.26096964,-0.5732142,-0.50270194,0.14749126,-0.13280776,-0.7727861,0.10837031,-0.43668288,1.3090461
766,-0.723504,0.023716632,0.79869854,-0.11246231,0.26096964,-0.5732142,-0.50270194,0.14749126,-0.13280776,-0.7727861,0.10837031,-0.43668288,1.3090461
767,-0.723504,0.023716632,0.79869854,-0.11246231,0.26096964,-0.5732142,-0.50270194,0.14749126,-0.13280776,-0.7727861,0.10837031,-0.43668288,1.3090461
768,-0.723504,0.023716632,0.79869854,-0.11246231,0.26096964,-0.5732142,-0.50270194,0.14749126,-0.13280776,-0.7727861,0.10837031,-0.43668288,1.3090461
769,0.18345094,0.20761235,0.38176894,-0.33205923,-0.22543347,0.46381354,-0.56780374,0.017157655,0.27924773,-0.30602145,0.31843442,-0.5987621,0.73390424
770,0.18345094,0.20761235,0.38176894,-0.33205923,-0.22543347,0.46381354,-0.56780374,0.017157655,0.27924773,-0.30602145,0.31843442,-0.5987621,0.73390424
771,0.18345094,0.20761235,0.38176894,-0.33205923,-0.22543347,0.46381354,-0.56780374,0.017157655,0.27924773,-0.30602145,0.31843442,-0.5987621,0.73390424
772,0.18345094,0.20761235,0.38176894,-0.33205923,-0.22543347,0.46381354,-0.56780374,0.017157655,0.27924773,-0.30602145,0.31843442,-0.5987621,0.73390424
773,0.18345094,0.20761235,0.38176894,-0.33205923,-0.22543347,0.46381354,-0.56780374,0.017157655,0.27924773,-0.30602145,0.31843442,-0.5987621,0.73390424
774,0.55795574,-0.11456095,-0.28817755,-0.37077743,-0.27258128,0.58881795,-0.5841079,0.05916702,-0.22294672,0.6504772,0.2100027,-0.4084402,-0.3030865
775,0.10116452,-0.37949362,-0.39959222,-0.22564466,0.016996812,0.55018127,-0.12831673,-0.18107697,-0.2514454,-0.29007402,0.8427914,-0.26198205,-0.4592009
776,0.10116452,-0.37949362,-0.39959222,-0.22564466,0.016996812,0.55018127,-0.12831673,-0.18107697,-0.2514454,-0.29007402,0.8427914,-0.26198205,-0.4592009
777,0.10116452,-0.37949362,-0.39959222,-0.22564466,0.016996812,0.55018127,-0.12831673,-0.18107697,-0.2514454,-0.29007402,0.8427914,-0.26198205,-0.4592009
778,0.10116452,-0.37949362,-0.39959222,-0.22564466,0.016996812,0.55018127,-0.12831673,-0.18107697,-0.2514454,-0.29007402,0.8427914,-0.26198205,-0.4592009
779,0.10116452,-0.37949362,-0.39959222,-0.22564466,0.016996812,0.55018127,-0.12831673,-0.18107697,-0.2514454,-0.29007402,0.8427914,-0.26198205,-0.4592009
780,0.24181378,-0.20186417,-0.025596183,-0.3580386,-0.13428628,0.23941265,-0.8011498,0.34404364,-0.06760244,0.27288398,0.38934097,-0.5683994,0.45223612
781,0.24181378,-0.20186417,-0.025596183,-0.3580386,-0.13428628,0.23941265,-0.8011498,0.34404364,-0.06760244,0.27288398,0.38934097,-0.5683994,0.45223612
782,0.24181378,-0.20186417,-0.025596183,-0.3580386,-0.13428628,0.23941265,-0.8011498,0.34404364,-0.06760244,0.27288398,0.38934097,-0.5683994,0.45223612
783,0.24181378,-0.20186417,-0.025596183,-0.3580386,-0.13428628,0.23941265,-0.8011498,0.34404364,-0.06760244,0.27288398,0.38934097,-0.5683994,0.45223612
784,0.24181378,-0.20186417,-0.025596183,-0.3580386,-0.13428628,0.23941265,-0.8011498,0.34404364,-0.06760244,0.27288398,0.38934097,-0.5683994,0.45223612
785,0.002086849,-0.30192438,-0.46842313,-0.4617524,0.20632663,0.02039266,-0.85657585,0.20888184,-0.43834984,-0.117035545,-0.10998023,-0.61496186,-0.811926
786,0.002086849,-0.30192438,-0.46842313,-0.4617524,0.20632663,0.02039266,-0.85657585,0.20888184,-0.43834984,-0.117035545,-0.10998023,-0.61496186,-0.811926
787,0.002086849,-0.30192438,-0.46842313,-0.4617524,0.20632663,0.02039266,-0.85657585,0.20888184,-0.43834984,-0.117035545,-0.10998023,-0.61496186,-0.811926
788,0.002086849,-0.30192438,-0.46842313,-0.4617524,0.20632663,0.02039266,-0.85657585,0.20888184,-0.43834984,-0.117035545,-0.10998023,-0.61496186,-0.811926
789,0.002086849,-0.30192438,-0.46842313,-0.4617524,0.20632663,0.02039266,-0.85657585,0.20888184,-0.43834984,-0.117035545,-0.10998023,-0.61496186,-0.811926
790,-0.22063135,-0.07559616,0.017764919,0.32739422,0.14527594,0.10234557,0.23822707,-0.12688267,-0.18427162,-0.91073287,1.3123976,0.9103378,-0.291094
791,-0.22063135,-0.07559616,0.017764919,0.32739422,0.14527594,0.10234557,0.23822707,-0.12688267,-0.18427162,-0.91073287,1.3123976,0.9103378,-0.291094
792,-0.22063135,-0.07559616,0.017764919,0.32739422,0.14527594,0.10234557,0.23822707,-0.12688267,-0.18427162,-0.91073287,1.3123976,0.9103378,-0.291094
793,-0.22063135,-0.07559616,0.017764919,0.32739422,0.14527594,0.10234557,0.23822707,-0.12688267,-0.18427162,-0.91073287,1.3123976,0.9103378,-0.291094
794,-0.22063135,-0.07559616,0.017764919,0.32739422,0.14527594,0.10234557,0.23822707,-0.12688267,-0.18427162,-0.91073287,1.3123976,0.9103378,-0.291094
795,-0.02916532,0.039265808,-0.12139882,-0.22611602,0.33168167,0.38108355,-0.72078806,-0.03437771,-0.3276119,-0.19852583,0.1542572,-0.45609137,0.106428765
796,-0.02916532,0.039265808,-0.12139882,-0.22611602,0.33168167,0.38108355,-0.72078806,-0.03437771,-0.3276119,-0.19852583,0.1542572,-0.45609137,0.106428765
797,-0.02916532,0.039265808,-0.12139882,-0.22611602,0.33168167,0.38108355,-0.72078806,-0.03437771,-0.3276119,-0.19852583,0.1542572,-0.45609137,0.106428765
798,-0.02916532,0.039265808,-0.12139882,-0.22611602,0.33168167,0.38108355,-0.72078806,-0.03437771,-0.3276119,-0.19852583,0.1542572,-0.45609137,0.106428765
799,-0.02916532,0.039265808,-0.12139882,-0.22611602,0.33168167,0.38108355,-0.72078806,-0.03437771,-0.3276119,-0.19852583,0.1542572,-0.45609137,0.106428765
800,0.3607098,-0.18606442,-0.30311292,-0.39264065,-0.13936453,0.5504072,-0.5942203,-0.23821786,-0.042470425,-0.2838986,0.6328554,-0.3030006,-0.47070774
801,0.3607098,-0.18606442,-0.30311292,-0.39264065,-0.13936453,0.5504072,-0.5942203,-0.23821786,-0.042470425,-0.2838986,0.6328554,-0.3030006,-0.47070774
802,0.3607098,-0.18606442,-0.30311292,-0.39264065,-0.13936453,0.5504072,-0.5942203,-0.23821786,-0.042470425,-0.2838986,0.6328554,-0.3030006,-0.47070774
803,0.3607098,-0.18606442,-0.30311292,-0.39264065,-0.13936453,0.5504072,-0.5942203,-0.23821786,-0.042470425,-0.2838986,0.6328554,-0.3030006,-0.47070774
804,0.3607098,-0.18606442,-0.30311292,-0.39264065,-0.13936453,0.5504072,-0.5942203,-0.23821786,-0.042470425,-0.2838986,0.6328554,-0.3030006,-0.47070774
805,-0.26248375,0.07709229,-0.32094026,-0.09885146,0.10349095,0.40193772,-0.68403924,-0.10610563,-0.16243158,-0.52009577,0.54404753,-0.1772108,-0.038985334
